"Data Source","World Development Indicators",

"Last Updated Date","2026-04-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Europe & Central Asia (excluding high income)","ECA","Military expenditure (current USD)","MS.MIL.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7377457968.77444","6622106467.33381","8498142645.13927","10073807510.1594","11989712157.1986","11790793075.2471","12680922215.3781","12243287302.7217","9813460103.44144","12121779265.5174","13827859577.2959","15036257961.0531","17379090587.1189","20076355033.5395","25076176606.515","29236323162.056","25766924105.2035","27753569264.5809","29154707056.4349","30722988076.1058","32389926639.179","30883003356.5362","27063473262.4679","27025645440.6565","27572830028.2966","32820619134.1588","34476154321.132","30532965299.3208","31370929464.7314","65575370426.9656","96395008918.4902","102768765248.405","",
"Europe & Central Asia","ECS","Military expenditure (current USD)","MS.MIL.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","157467615286.801","167801523755.144","167066157093.588","199532060598.02","","207666484426.971","192727708765.791","201619051940.596","215738493706.628","220465764183.328","211209257293.562","203211807671.403","200302908685.965","186419443522.088","185551553170.124","205311989447.888","248058977879.262","282505929246.145","296434467379.079","314792398030.68","362935977528.742","405400521569.264","377259619988.095","374729450791.492","399660545514.511","395001890822.779","404329763515.782","401777092932.816","341553161091.321","342742363392.219","352106048463.738","377751390258.401","386057287291.232","401142648078.9","438569906640.472","505269067161.036","601602620396.863","719051892986.165","",
"Ecuador","ECU","Military expenditure (current USD)","MS.MIL.XPND.CD","22400000","18700000","18300000","17100000","20600000","23800000","22900000","25300000","29300000","39700000","30700000","29700000","37300000","49200000","74800000","102000000","117000000","205000000","164000000","186000000","209000000","234000000","229000000","200000000","193000000","284000000","207000000","207000000","198000000","189000000","202000000","209000000","211000000","276000000","291000000","475000000","419000000","499000000","549000000","296000000","266000000","384000000","505000000","739000000","710000000","954000000","950000000","1310000000","1646000000","1949000000","2094000000","2453700000","2589776000","2735825000","2786519000","2597510000","2513200000","2462700000","2549400000","2346000000","2356300000","2408810000","2586480000","2692000000","2698000000","",
"Egypt, Arab Rep.","EGY","Military expenditure (current USD)","MS.MIL.XPND.CD","","","249697766.811953","335799697.780272","448499596.350363","515199536.320417","481849566.33539","508299542.530412","648599416.260525","888949199.94572","1092499016.75088","1266148860.46603","1066049040.55586","1243856104.69499","1852779424.69282","1926890601.68053","2201613068.1005","2751058000.94045","2485279986.91554","1152855495.92072","1361426626.53339","1817140261.2282","2307139561.2292","3004281422.45511","3742137511.23213","4203565423.47797","4727136104.09128","4805707420.41797","4453565066.33562","3516344801.40585","2260645161.29032","1345757343.0295","1415819974.41108","1526165392.00363","1714409786.33021","1948876985.79982","2115742979.46619","2267650313.53744","2372048406.13931","2447978793.90325","2627698333.83736","2834256229.54946","2902768425.24007","2383914898.27171","2369743586.43306","2659439713.57524","2952520159.00453","3306908257.22261","3779880349.74689","4017404478.27146","4407286452.71917","4463974191.06902","4557748767.35039","4359834243.76995","5085121576.27973","5475490833.44169","4513022526.81632","2765588434.01207","3119587363.84249","3743671451.54565","4505374644.32501","5165445626.55285","4645922047.5088","3167150125.91356","2396211163.82267","",
"Euro area","EMU","Military expenditure (current USD)","MS.MIL.XPND.CD","8504246207.52836","9301688671.67872","10978659765.8981","12037016545.749","12623500005.0617","13104451226.685","13893234549.4436","14835251256.0362","14907835990.1492","15683202815.1744","16836888197.5789","19083097904.2708","23445717583.1898","29444044683.1051","33547902067.1485","39503590914.7574","40235454093.0807","46035550824.0422","56548566111.3719","67715592439.8412","75226703195.9554","67307970149.3338","66063590113.3093","63992588578.523","59930436549.1945","60512611222.6131","82740634034.5831","102720102630.043","108324041143.304","106228354772.06","129756747506.915","128132065953.867","135196318206.076","120593544076.68","122941749443.736","134619598681.661","134987675662.435","120946882437.978","120720974667.011","119650813224.846","106444085180.991","104981117702.439","113170497028.777","139398819775.491","158314839759.489","160185125144.047","164763757781.164","184292992432.054","207540984542.487","201129421363.993","187774112829.856","194165584313.396","179650014412.535","180664212090.179","179679848188.936","152703908427.201","157892165430.388","166843979682.015","183299477711.436","183342427352.242","200625517905.147","221237487678.015","216560141211.286","245466560944.874","286199183662.139","",
"Eritrea","ERI","Military expenditure (current USD)","MS.MIL.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","107737649.233228","80198311.2103967","124996349.879465","152271808.56","92756319.4081848","263001685.699266","272856734.575223","230670129.87013","166550245.368938","150764425.21242","181583668.998912","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Military expenditure (current USD)","MS.MIL.XPND.CD","232839815.943989","239348772.068642","308791693.470944","316520311.132393","386820000.721007","439425746.033771","560943076.534843","545917155.931618","668753624.841933","805713226.275707","859146961.788224","900614349.185059","1256164585.70101","1521319434.52806","1968178717.80746","2108232940.99234","2521013874.83057","2808847049.54659","3470695273.0461","4910953932.41438","5508356432.6108","4977748533.42705","4956242441.31541","4770965313.3124","4851949869.22903","5077574144.5611","6270618789.41391","7921508650.89204","8900414226.53907","9302930295.84069","11695038644.5437","11680263754.1412","12250195429.6283","10041511353.1917","10092671257.3779","11439906271.1837","11294316854.7562","9865892241.04623","10333417234.2975","11113722490.4035","10273779251.8887","10222074075.3998","10270839019.3403","12880532801.2243","15262458636.7672","15997724220.2656","17252217612.6934","20065668634.8096","22227721829.5675","20178274984.962","19710785449.8738","19695435494.297","18860623363.4077","17242959322.0024","17178549314.7619","15187168681.3796","14014439635.1839","16043533257.4617","17823271130.6257","17189319301.3883","17431779322.9226","19544465468.3065","20306570632.8304","23821202155.5655","24615397928.7413","",
"Estonia","EST","Military expenditure (current USD)","MS.MIL.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","13146559.8848877","25135735.3798423","36343487.5827555","41436607.7091847","53031652.1754812","59919847.4767519","73800541.3247853","78313308.5597839","93818539.904212","122069530.653957","171411923.856068","204968180.242807","204517021.023267","236324449.190189","371974547.445358","429662698.888808","353366576.57455","332180156.987998","389237580.888435","436852911.624656","479314460.824341","512119045.123526","463568814.461573","497653404.256057","537440226.919815","614945174.27381","637035378.414689","718112390.288385","748580889.309366","818278963.709643","1235949714.99691","1441919732.77431","",
"Ethiopia","ETH","Military expenditure (current USD)","MS.MIL.XPND.CD","15335262.6515917","18555265.3080939","20185391.6529481","27289522.5138561","36140000","42900000","43420000","37000000","34660000","34420000","34540000","36134238.0929464","41043478.2608696","48433591.4234664","74758454.1062802","125072463.768116","128043478.26087","135048309.178744","178212560.386473","276328502.415459","359323671.497585","366980676.328502","387367149.758454","408405797.101449","423019323.671498","429444444.444444","439202898.550725","476618357.487923","614855072.463768","781521739.130435","785048309.178744","529033816.425121","255343443.354148","163850000","148691674.290942","122460147.475046","126454733.235931","225417105.11019","458549925.448748","703704869.526897","617541613.6279","349808276.450815","288932333.459776","278673159.931532","311038748.989645","342066638.665934","345687017.021091","360140308.612027","388187596.747412","339627767.966309","303617033.089052","332441772.391593","366539017.667525","345064165.844028","414476025.830071","442532624.456259","490177248.532075","513827452.373392","516977076.1594","535978018.203675","754474128.79764","1595543729.01487","1785603828.39192","1409020101.00844","921665263.86463","",
"European Union","EUU","Military expenditure (current USD)","MS.MIL.XPND.CD","13483066046.6887","14856929452.7814","17116468739.1426","18828800465.8157","19786674464.4593","20793785781.381","22152352598.2751","23479338903.4655","24825304471.9365","26580796224.94","28640986074.7835","32048194933.5912","37501617077.5313","44596655851.1065","50171230404.082","58006831692.0536","60172367640.3927","68175420102.0337","72409660456.4888","76030841754.7935","83638689660.2669","75485167237.9735","74306260873.4879","71781120679.8921","67544513441.0327","69783550203.0044","93213291592.2837","113905588722.32","120631867198.528","120242458334.587","143241426765.472","140736750122.873","147957242435.443","132708165813.576","135605363863.386","148082181550.782","148256326234.274","135032135383.157","135453049295.525","133964516039.651","119907104394.754","118839851789.146","128080957501.117","157160529945.15","177912801438.224","181747721755.569","187684353915.392","211526002651.954","236651656839.041","225758034601.512","213721204010.243","221548530625.664","205670809709.337","207378291544.934","207309069343.391","177793151452.097","182634996939.797","194127750813.239","215277618916.96","217328395278.807","237694461747.811","262310275528.568","258986061785.788","305726297146.416","368504310504.385","",
"Fragile and conflict affected situations","FCS","Military expenditure (current USD)","MS.MIL.XPND.CD","","","","","","","","","","","2314736533.6778","2390194783.59893","2830431769.68582","3493952340.75719","5292417936.90693","7546232318.61265","7421975131.58377","8731681635.94343","9522788997.70993","10931429695.2718","12726302538.8567","12402029591.7642","8709822814.63785","8692713733.94814","8328967942.47018","7371517159.99997","7270487880.4965","6661578768.07594","7524507684.80099","5159725882.17457","7464330319.68903","9075290088.35108","8682145965.98873","9061006002.6489","10716953749.8426","10354749058.4477","10903420970.8167","13810923276.4925","14921604480.9101","15534065393.8485","18010800036.4635","18013837617.0639","19442139571.637","32642991830.0342","40808389949.5529","46416027411.3591","16478275900.314","20918932914.6654","27016172041.1391","23412271702.7136","22144157409.107","23419639990.3527","28495348973.7999","35344724257.911","30147656743.0548","26691284338.9174","22966901117.9226","27537484357.5044","23300525662.4404","24767784793.0442","23589723864.6444","25321904047.091","59218102325.0209","86036285335.6415","86326624274.3414","",
"Finland","FIN","Military expenditure (current USD)","MS.MIL.XPND.CD","89557618.8078432","105350974.821674","154403280.55875","128576498.371426","139910553.863705","149572371.660402","152916847.051566","146661680.284431","150060024.009604","140291965.842941","152891345.217332","177615098.135894","220831905.334811","276967793.935961","308807797.081766","433161415.662018","416956433.437752","461856960.095854","506869452.95645","642602892.781478","873508619.521642","790880895.266151","844911290.481735","905188931.503457","826070181.339718","911349660.881995","1223271000.85383","1462231546.5973","1704330620.23989","1766586165.75982","2141300984.18983","2200991548.89818","2075955550.12822","1615424808.84487","1756338983.66821","1908986807.29445","2021797095.44643","1947002589.51344","1959708814.0168","1653905118.85978","1558135249.67754","1479270879.00779","1611406522.04602","2475059743.10789","2892938123.9925","2999391048.80259","3128517474.44563","3296557750.13862","3958118334.10472","3940584835.35792","3717180504.76047","4099505807.28569","3943239958.16491","4161139945.21741","3985508351.98832","3399134967.28402","3415008249.65045","3431090216.95364","3754588482.46639","3635244066.27855","3868688020.06155","3831598864.71145","4446368019.38627","5928021054.36018","6987848067.30834","",
"Fiji","FJI","Military expenditure (current USD)","MS.MIL.XPND.CD","","","","","","","","","344497.343925478","344497.343925478","413396.812710574","535616.768530885","787703.106216311","931727.069441367","1353022.08032731","2056253.74901294","2751430.01954963","3651464.94593652","7239265.39761045","9572320.67752886","10367191.7502583","11361681.7629211","14939154.8492196","15102947.827968","15601330.1311657","14008928.9584327","14591259.3678004","25131445.6610873","24673835.5264078","29083211.422947","30542031.5886853","32482582.8837865","30539125.343482","32041095.6238609","33665273.338251","34700248.16366","32851136.6065702","30962540.1751081","22598926.9284585","23811699.7187275","32039537.3528389","32811655.824618","30914304.2680947","37296898.0797637","46798811.2755706","43111350.2900702","54067168.0587807","75576918.299923","53585658.6204517","51285722.320794","50408953.7144674","60785527.4678088","59221516.4060361","58108276.8995161","74787941.1272158","42617557.6035115","54411608.0036804","75276555.0115658","81378313.5709352","79022198.9772199","71181003.99754","68726851.8518519","68096765.7079601","73348297.4657349","77638335.6893706","",
"France","FRA","Military expenditure (current USD)","MS.MIL.XPND.CD","3260127992.20532","3469940419.47309","3774280041.36628","3887455989.50045","4130961167.72148","4304458188.69513","4548130770.44856","4918985395.87983","5148997849.38987","4964005293.9822","4941059320.49551","5291990761.21619","6326060061.39262","7976535301.9881","8361637313.22792","10945218801.8177","11175248198.0247","12634633832.545","15852894822.5915","19040482589.1051","22198183002.4185","20047753849.35","18918492343.8024","18188520274.9614","16977866454.841","17455151457.8314","23901440137.0803","29280470206.4717","30327270741.0937","29665454335.4031","35774430324.9841","35869120915.2144","37902269820.7805","35775273292.8873","37288606059.734","40124024138.3696","38977734095.7754","34697904099.1796","33633561283.2294","32672714284.8488","28403138948.7059","27951566384.416","30578398932.8217","38569115812.9361","44524579612.5999","44442050523.1392","45792148415.5244","50684467384.4229","55365965844.831","56441455398.191","52044060565.0524","54120871009.5016","50216507403.1664","52001462447.6638","53134750898.8024","45647471640.5013","45703382750.4223","47628077104.3242","51321364918.6171","50454545454.5455","53423002393.708","58734626300.8515","54677442425.9763","59491964166.1013","64675015306.1997","",
"Faroe Islands","FRO","Military expenditure (current USD)","MS.MIL.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Military expenditure (current USD)","MS.MIL.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Military expenditure (current USD)","MS.MIL.XPND.CD","","","","","","","","3008117.85317946","2989113.97006847","4350652.59788968","4638155.15750553","5498336.69867372","6673861.63442157","9421730.09883844","10494173.3657381","16844521.7975578","20117179.3262189","28927873.6567893","","56881751.7699157","68629307.0806513","88322642.613467","88555899.7705459","86599171.7970116","80328270.2874654","95489724.2817681","136006884.085173","","","","","","","","","","","","","","91295212.198164","90036137.2314433","94693165.4490465","108396421.197522","125121856.57363","118111430.456445","130237717.301918","","","","268738503.907914","265965337.617035","278143957.126655","282163387.579953","208124773.338136","170374503.339251","202815390.680402","267430770.80282","261217395.059596","266879196.119858","263471597.129303","311454928.635429","277674768.990569","265385802.631879","319095920.726509","",
"United Kingdom","GBR","Military expenditure (current USD)","MS.MIL.XPND.CD","5129857089.89177","5308314126.28105","5597132750.96369","5810811570.85085","6159898580.62988","6475329219.51092","6692138864.5979","6933197077.38222","6220499923.0844","6199702306.86184","6792098923.78198","7518385128.20382","8789192636.73613","9446894124.04146","10450754431.8186","12907674883.7019","12038757739.3177","12952124605.6775","15897336095.5357","20544684886.403","28360159219.7249","26948261220.5562","27714188335.4742","26423122398.8855","25418839536.3938","26031881546.0011","30432577939.6425","34921759890.1918","38357236513.9578","37456646813.3108","43545094840.1343","47045457327.3683","45592591817.9765","38113206791.4603","38569013504.8574","38294283079.8348","38566134645.3921","39889947448.983","41222125832.6215","40760400666.5656","39343711272.5782","39512579943.6497","44245265998.3094","52343122277.0674","60250782544.7032","61653635038.462","64217619528.3273","73448032014.1665","72915407669.7404","64010506669.801","63979111970.2694","66569552573.1349","65452487554.2416","63837724855.4312","66995468654.2895","59990205719.3245","53327366087.7128","52075008432.0543","55832916405.2492","56567602040.8163","58332371794.8718","65148595797.7992","64069879004.1697","75303387480.0181","81763173069.6744","",
"Georgia","GEO","Military expenditure (current USD)","MS.MIL.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67706683.5603421","44007707.1290944","41084456.9800406","25882678.3632664","18824291.4324173","23829967.8729583","33975807.0392771","42647402.8849067","70419742.780372","214071430.147627","404172025.858922","931750564.205712","1090160250.60538","603655214.936935","454178215.155358","468779626.836253","491982529.358533","441878926.976772","415643210.857482","299514176.284605","315194446.322336","321136644.607665","333912381.840905","310614128.505502","287864077.669903","300489434.431324","401381726.184684","508401419.398704","615864045.59285","",
"Ghana","GHA","Military expenditure (current USD)","MS.MIL.XPND.CD","20821777.3519574","27454210.2992509","27944464.0545947","31096095.3389474","33302237.2379944","35578415.3878047","47344505.5160551","0","44271216.3553464","49026817.6692651","46918664.5094867","41139332.2955844","30202525.7565639","41052242.8437696","64121526.3881397","78825105.7091649","88961005.0635995","121717795.68115","101354226.354936","66362988.0808581","120610364.850902","195559792.179064","","71148287.3534174","44624487.0269248","63162776.6592191","51650922.7625224","43338474.855354","22760424.6502865","22626966.3337718","27612553.5020052","41427184.1755229","41663996.0444269","41004328.5772423","37823250.8302971","49054322.2642894","44417812.6165567","45483310.2209028","57453085.6613862","59277760.90128","50882608.2408578","32352140.4988099","36975481.3437874","53244020.2869524","56353842.9896775","64196566.3995304","75732607.9270927","126077788.992866","113668160.248048","118290743.895514","122480468.47703","234327479.578","337260972.703278","254997057.393618","252653833.716615","190540362.002907","161751874.263817","189129841.490359","218444253.592195","233320137.038447","239887164.283223","298345433.057572","229278866.209078","285375934.691638","268736705.433852","",
"Gibraltar","GIB","Military expenditure (current USD)","MS.MIL.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Military expenditure (current USD)","MS.MIL.XPND.CD","","","","","","10492201.7419486","13895077.9825805","","14178651.0026332","14705286.6113024","15069880.4942273","26327764.4152636","31711404.2302397","36058910.702304","","","","","85228280.9846123","71021091.7464804","60309243.0241079","52510728.8966541","52266833.5866941","","","","","","","","","71764178.3996456","55654040.2948555","43956503.9927158","45871747.5087955","","","44370189.8058119","45034483.3162197","55211186.391812","45967931.2141144","87718398.8188008","98084865.1712689","84133949.3080361","81018570.0979977","","","","","","","","168913357.467903","196818705.594191","196945589.753241","221414232.310207","161856744.453218","181637775.870545","197079526.352476","197754330.707634","206992890.786064","244558590.415803","441260169.726193","504667180.286275","562455950.499682","",
"Gambia, The","GMB","Military expenditure (current USD)","MS.MIL.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","727666.880166151","846805.020005245","1244263.4191691","1046935.94340481","1392344.22707226","2161462.758742","2722988.35114814","3464911.1117034","3996271.67318971","3501687.89225368","2556388.66762778","2316899.69598519","2886551.70751845","3929706.23149338","4176388.69826082","4049572.02318873","3519056.43653851","3323532.17179142","2454230.20041818","2259285.66407937","1997861.93722507","1931395.49984849","2985085.07317483","2786319.24377443","4547026.14037486","17163533.4619059","7095299.57514525","","","11173079.8607106","10378890.6934834","14599970.2849394","14288131.905326","","","11487224.9434107","14456446.2017733","14805015.9297537","15874259.8668246","15446282.2276314","13950935.4823512","14433677.7042713","",
"Guinea-Bissau","GNB","Military expenditure (current USD)","MS.MIL.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","9407751.85709348","18064755.1994071","6465128.7120096","4652567.4826345","6128820.1382815","3883662.22371057","","4434725.15476652","","","","","2016728.76510656","2211919.91051615","1897743.65673021","1817811.12239985","2900235.95139944","","9531360.60766093","6183163.5151745","6363093.76918971","7505161.73434274","","12116374.8322173","","","","13744583.7021852","17129808.1679545","17519804.3512353","24491750.6811589","21710792.6483686","21470831.2086587","17036957.2925502","15730078.4677087","19021935.3520215","21198429.4927161","22571242.3074691","24165899.1780631","25673740.3256251","24538678.1421994","25292392.1705683","","",
"Equatorial Guinea","GNQ","Military expenditure (current USD)","MS.MIL.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2379301.339145","3447875.17930554","","","","","","","","","","","","196314371.738509","292754658.835877","371927587.857327","","","","","166540270.521497","137262659.565475","139200817.641802","136210361.388331","149498690.044337","148636933.022503","162373364.380419","162807132.671218","156791634.919832","162192394.152675","113135237.554975","",
"Greece","GRC","Military expenditure (current USD)","MS.MIL.XPND.CD","170327798.096363","167762365.801466","170034222.652829","179495712.797773","188207553.063285","209674799.610636","238979294.897497","313035616.320105","366771882.677522","425403589.914256","473596990.496484","515997642.010379","573692101.497013","674802452.237724","1049955702.95995","1433217344.89603","1559887279.78501","1838775321.43188","2118929495.4422","2424261939.15195","2275580288.96511","2578400683.8574","2638652976.07206","2195463585.6401","1994286405.27223","1927083076.34616","1998816951.19072","2399225050.00692","2749556829.15464","2560254613.5061","3193376484.06783","3146899034.9562","3623052914.95211","3364413329.76605","3587244914.44126","4179913246.97254","4613167576.65798","4573516492.29295","4824257168.88238","5012285642.29829","4564522446.23907","4428103551.64607","4734177215.18987","5035585541.86408","6267468787.4442","7028428592.74735","7607186181.61655","8533090258.10319","10574138499.2859","10641348182.8677","8163619386.92396","7128608267.12819","5914988423.39784","5655183035.72021","5531285908.87966","4818121326.3835","4963484464.40452","5088178883.21225","5757114360.91734","5383116883.11688","5773281659.63752","8299905392.62063","8745382718.95799","7014878933.10746","8021963044.4518","",
"Grenada","GRD","Military expenditure (current USD)","MS.MIL.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Military expenditure (current USD)","MS.MIL.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Military expenditure (current USD)","MS.MIL.XPND.CD","12084076.433121","12084076.433121","11954140.1273885","14812738.8535032","12993630.5732484","18580891.7197452","19100636.9426752","21179617.8343949","20400000","17600000","32300000","22200000","24000000","23400000","28400000","44900000","55500000","75200000","71700000","90200000","103760000","162640000","176590000","184250000","207480000","224420000","140853333.333333","124028000","146588384.397499","151627061.346818","132196105.007847","119310860.469926","153753024.292978","144445075.381165","153011545.416609","158348657.492683","141370462.942145","132112832.569696","139804367.713636","123754165.194209","157848092.786958","196765577.539991","158368119.258724","178771793.951529","114893349.273265","104467679.861251","130546929.154779","135925872.831767","166494048.304041","147410544.062655","169798840.125742","197433150.684228","224366543.649735","249757853.378152","245672875.883208","252455480.635391","290912704.00085","275014798.544949","273114976.844026","331882551.643497","342766481.025774","337658309.640734","441379595.096671","437645003.824207","415185334.034068","",
"Guam","GUM","Military expenditure (current USD)","MS.MIL.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Military expenditure (current USD)","MS.MIL.XPND.CD","","","","","","","","","","","","","","5032808.21202366","11136757.5869161","32436379.6924488","34000000","24274509.8039216","17333333.3333333","17176470.5882353","21882352.9411765","22400000","24710000","22100000","20740845.1365889","38971271.3289509","27829660.9415741","10619291.2340621","11020000","6023830.21341149","3589328.49015893","2031374.37282557","3625349.99440009","4436526.4736053","5485552.10065804","5691560.61385037","5558340.16028495","","","","12585649.2901387","14371052.8985004","16652243.4636666","16345330.5687082","22132238.7397382","18506566.6041276","19176973.6447739","24971954.1184203","30520593.4205163","31055650.8948272","31075055.4911705","32416747.5418836","33542606.6021394","35163485.7882898","39280967.4697968","46430508.4745763","51562130.8232153","59510895.8837772","61745465.9624678","67206937.7130284","76541839.6831168","76544945.1631718","88198241.2136681","109674872.536337","201841558.938087","",
"High income","HIC","Military expenditure (current USD)","MS.MIL.XPND.CD","69785268796.053","73816616688.4501","81269090129.039","83305529259.8987","83772472489.9597","86542440268.0159","100659397722.765","114992325599.201","121979539145.643","124931622926.674","127263878100.671","127462117061.751","138632121327.601","150999391599.823","167285673670.141","181542925096.578","187561200504.487","220734541944.846","243402604430.154","272086900862.489","312621697558.967","344363180727.483","392877250260.783","386199788696.171","404958675281.711","430984707654.981","471477675586.424","529696872570.534","561742914181.234","574783900483.985","623964298072.722","611560120096.37","637760149130.195","618812443136.041","624154389173.877","631710764654.439","622529350115.02","618242796975.049","600268355171.65","608349392011.397","624889094873.923","632657397806.309","694615160577.806","808154314178.552","907678458687.186","972157440715.53","1022722317884.24","1116426715975.64","1241615726288.26","1272746556377.39","1322934108939.76","1384807437669.46","1363222643837.67","1329049088210.12","1311926412271.72","1214598775578.73","1208086894735.73","1240367439166.86","1310247444515.68","1361681072726.96","1429488801667.41","1526536492553.37","1610205614852.71","1738806294487.52","1964112859953.42","",
"Hong Kong SAR, China","HKG","Military expenditure (current USD)","MS.MIL.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Military expenditure (current USD)","MS.MIL.XPND.CD","3920000","3830000","3830000","3820000","5850000","6250000","6500000","6800000","7050000","7200000","9900000","11400000","15449922.7503862","15950000","16900000","21400000","23700000","31800000","43100000","49550000","57000000","60500000","67000000","70000000","81000000","94000000","105500000","122500000","132000000","138000000","67120949.0318533","47398089.4055866","","40592869.1293316","","","","","","","52462396.8947113","62951976.5796157","63602176.0560809","82195176.7914075","60561786.6441103","62589274.8097683","75595918.5401584","95924340.172849","132428400.639025","156802557.276754","170186979.693148","200358405.886737","209705674.231625","254071606.749817","241887992.174126","288148902.676174","334217134.297924","367928596.43675","358497584.489476","392630140.339426","341210438.870203","420766993.518365","458310727.89078","522960857.38268","581271651.183095","",
"Heavily indebted poor countries (HIPC)","HPC","Military expenditure (current USD)","MS.MIL.XPND.CD","","","","","","","","","326483888.462006","393983669.784276","503516298.408611","561652137.973882","607309530.30868","715390790.939939","937839065.310061","1138972593.9413","1217248454.79916","1535833757.39688","2121241401.54608","2459925044.91968","2759253745.79399","2664409279.12253","2248099753.31008","2169334435.53855","2422006409.26822","2358199368.37752","2465152768.11245","2475871974.7846","2779570519.78624","2428629464.97692","4757462434.012","3522330706.28255","2145288820.25373","2547653378.49963","1621283556.61335","1473040134.56815","1700180261.40802","1814603452.2575","2288182785.52406","2888721569.14428","2824352742.42447","2328184433.50957","2383024756.21127","2847382654.80833","3942772480.0952","4035054537.15247","4873641800.00391","6274638786.06213","8216035987.0215","7872733068.97705","5421573810.87872","5454930072.54616","5518546966.72767","6916777210.31696","7509695821.45082","8712698716.41896","9906522711.45542","11688612654.7186","9008797588.40542","9075662821.16716","10207093103.0146","11350519143.9358","11332781168.6116","12841126986.8964","13443993258.2142","",
"Croatia","HRV","Military expenditure (current USD)","MS.MIL.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36272977.871391","577978268.627984","1472678523.61282","1947665978.2438","1809859601.86617","1682974284.59018","1341113073.5547","1041757821.49237","667820477.128836","623607529.366786","721391026.71591","712496403.325571","726810082.324195","784727318.454891","825641092.082906","953886579.582177","1243402599.96579","1100010547.89215","981799328.999714","1090923901.93254","953070002.010722","962051495.613846","1076424945.72479","891540479.724287","836045683.380155","911363521.468404","950582488.179067","985762551.525559","981389328.833557","1360346003.46448","1282110612.8047","1439060332.4964","1629055602.0691","",
"Haiti","HTI","Military expenditure (current USD)","MS.MIL.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1930800","2072650","2430800","2415742.34733194","1700399.01363747","1449444.3361279","1527825.79787234","1911950.60126938","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4480843.38790874","5296049.73106428","5634558.9108878","6586084.0095186","6521133.54820062","9703849.93652791","11833075.0498118","15834887.0714861","29230408.2065952","12704528.3042124","11786377.4421066","19751091.2623219","",
"Hungary","HUN","Military expenditure (current USD)","MS.MIL.XPND.CD","0","0","0","0","0","0","0","0","150166666.666667","173333333.333333","223333333.333333","225670995.092074","231632283.749548","263447030.809007","308005578.323252","366147086.515326","382438611.38705","419914698.72341","538098139.604814","621170386.193715","740802218.103239","757701599.624646","750740503.132635","700708442.013447","641103030.25257","1025550984.24961","765838789.843799","823921397.472882","1027508668.36463","812646128.164453","847389246.889926","722549153.413242","812017967.195183","735860385.584316","757131989.349563","612184817.11635","585271901.838883","695972460.905085","618464379.996455","702942491.123612","715857664.815596","845055673.845509","1079154823.6243","1401561253.104","1532612234.02681","1596087843.15297","1410071771.47203","1776464117.28187","1867877499.0849","1475818169.23822","1350820413.18817","1472069831.63811","1322277702.75073","1280050962.2477","1209801890.21288","1132476291.73782","1288676093.1676","1702635636.90156","1615618734.46908","2190628591.87986","2768372537.17382","2409589009.47425","3256817190.99744","4355478069.88993","4734698455.68824","",
